"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"537","Ordered this and got that basic cake- 2 times even after I had asked for a replacement.
Plus your chat service is s ","2019-05-29 17:18:47","FALSE","1","2","0","swiggy","delhi",FALSE
"538","swiggy_in SwiggyCares how long it takes to refund the user's money back because you failed to your deliverable. Order no : 41267237005.","2019-05-29 17:13:35","FALSE","0","0","-1","swiggy","delhi",FALSE
"539","Gangster move - Came down to Subway ordered using Swiggy (50% discount) having it there itself.","2019-05-29 17:05:10","FALSE","1","11","-1","swiggy","delhi",FALSE
"540","swiggy_in. Useless customer support..order was placed at 930pm not yet delivered..please get it done with 100% ref ","2019-05-29 17:04:51","FALSE","0","0","-1","swiggy","delhi",FALSE
"541","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 17:03:42","TRUE","182","0","0","swiggy","delhi",TRUE
"542","swiggy_in doing a great job in delevring food!! Really impressed!! do share some love to the delivery guy Giraj Ba ","2019-05-29 17:03:27","FALSE","0","0","3","swiggy","delhi",FALSE
"543","SwiggyCares shameless is the word for swiggy. After having a food persons health got upset. Food is one big bucke ","2019-05-29 16:59:25","FALSE","0","0","-2","swiggy","delhi",FALSE
"544","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 16:53:54","TRUE","182","0","0","swiggy","delhi",TRUE
"545","swiggy_in SwiggyCares what I do with Ur sorry, I paid for my food. ","2019-05-29 16:51:09","FALSE","0","0","-1","swiggy","delhi",FALSE
"546","Only thing which we can expect from any food delivery app is good service. swiggy_in is failing in it","2019-05-29 16:47:24","FALSE","1","1","0","swiggy","delhi",FALSE
"547","RT ambar_dwivedee: zomatocare kfc Zomato SwiggyCares swiggy_in cmohry News18Haryana police_haryana please help.. the delivery guy","2019-05-29 16:43:06","TRUE","1","0","0","swiggy","delhi",FALSE
"548","RT ambar_dwivedee: zomatocare kfc Zomato SwiggyCares swiggy_in zomatocare zomato the delivery guy switched off the phone and i got","2019-05-29 16:42:58","TRUE","1","0","0","swiggy","delhi",FALSE
"549","RT ambar_dwivedee: zomatocare kfc Zomato SwiggyCares swiggy_in its been 15mins and not got a call..and its been almost 1.5hrs and hav","2019-05-29 16:42:55","TRUE","1","0","0","swiggy","delhi",FALSE
"550","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 16:39:08","TRUE","182","0","0","swiggy","delhi",TRUE
"551","zomatocare kfc Zomato SwiggyCares swiggy_in cmohry News18Haryana police_haryana please help.. the delivery ","2019-05-29 16:38:47","FALSE","1","0","0","swiggy","delhi",FALSE
"552","zomatocare kfc Zomato SwiggyCares swiggy_in zomatocare zomato the delivery guy switched off the phone and i ","2019-05-29 16:35:42","FALSE","1","0","0","swiggy","delhi",FALSE
"553","zomatocare kfc Zomato SwiggyCares swiggy_in its been 15mins and not got a call..and its been almost 1.5hrs and ","2019-05-29 16:30:30","FALSE","1","0","0","swiggy","delhi",FALSE
"554","RT ambar_dwivedee: zomatocare any status update? kfc zomatocare Zomato... use swiggy i guess atleast they respond SwiggyCares swig","2019-05-29 16:28:40","TRUE","1","0","0","swiggy","delhi",FALSE
"555","zomatocare any status update? kfc zomatocare Zomato... use swiggy i guess atleast they respond SwiggyCares swiggy_in","2019-05-29 16:17:17","FALSE","1","0","0","swiggy","delhi",FALSE
"556","StarSportsIndia Swiggy","2019-05-29 16:15:23","FALSE","0","0","0","swiggy","delhi",TRUE
"557","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 16:13:45","TRUE","182","0","0","swiggy","delhi",TRUE
"558","UberEats metal screw in momos dat to by branded store..not accepted...swiggy_in zomatocare","2019-05-29 16:11:30","FALSE","0","0","0","swiggy","delhi",FALSE
"559","Dear swiggy_in SwiggyCares order no 42191818068, I received bad food and your replacement for just roti and what ","2019-05-29 16:09:07","FALSE","0","1","-2","swiggy","delhi",FALSE
"560","swiggy &amp; Zomato  both keep making fool of customers still country under English rule","2019-05-29 16:08:10","FALSE","0","2","-1","swiggy","delhi",FALSE
"561","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 15:59:01","TRUE","182","0","0","swiggy","delhi",TRUE
"562","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 15:56:47","TRUE","182","0","0","swiggy","delhi",TRUE
"563","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 15:56:18","TRUE","182","0","0","swiggy","delhi",TRUE
"564","namneja zomatocare Zomato ZomatoUS ZomatoIN UberEats SwiggyCares swiggy_in foodandwine FoodFood ","2019-05-29 15:51:23","FALSE","0","0","0","swiggy","delhi",TRUE
"565","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 15:47:27","TRUE","182","0","0","swiggy","delhi",TRUE
"566","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-29 15:39:54","TRUE","1442","0","0","swiggy","delhi",TRUE
"567","Pathetic service by swiggy. They cancelled my order once it was been placed citing unavailability. They wasted my t ","2019-05-29 15:39:02","FALSE","1","3","-3","swiggy","delhi",FALSE
"568","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 15:36:57","TRUE","182","0","0","swiggy","delhi",TRUE
"569","Pathetic service by swiggy. My order had been placed. there after they informed about the unavailability of the ord ","2019-05-29 15:34:10","FALSE","1","4","-1","swiggy","delhi",FALSE
"570","swiggy_in  i want to ask that is this your food service? Is this your good food good life?? I got a food poison be ","2019-05-29 15:07:27","FALSE","0","0","1","swiggy","delhi",FALSE
"571","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 15:01:31","TRUE","182","0","0","swiggy","delhi",TRUE
"572","swiggy_in SwiggyCares My previous order with Nathu's was pathetic as they sent stale food.

Ensure that my curren ","2019-05-29 14:58:22","FALSE","0","0","-2","swiggy","delhi",FALSE
"573","swiggy_in  i want to ask that is this your food service? Is this your good food good life?? I got a food poison be ","2019-05-29 14:55:51","FALSE","0","0","1","swiggy","delhi",TRUE
"574","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 14:51:37","TRUE","182","0","0","swiggy","delhi",TRUE
"575","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 14:45:27","TRUE","182","0","0","swiggy","delhi",TRUE
"576","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 14:33:04","TRUE","182","0","0","swiggy","delhi",TRUE
"577","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 14:20:33","TRUE","182","0","0","swiggy","delhi",TRUE
"578","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 14:13:32","TRUE","182","0","0","swiggy","delhi",TRUE
"579","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:59:07","TRUE","182","0","0","swiggy","delhi",TRUE
"580","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:52:08","TRUE","182","0","0","swiggy","delhi",TRUE
"581","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-29 13:48:04","TRUE","1442","0","0","swiggy","delhi",TRUE
"582","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:36:16","TRUE","182","0","0","swiggy","delhi",TRUE
"583","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:35:37","TRUE","182","0","0","swiggy","delhi",TRUE
"584","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:35:21","TRUE","182","0","0","swiggy","delhi",TRUE
"585","zomatocare How soon? Does it take more thn 24 hours to get back to us? Wow! What a customer service! zomatocare ","2019-05-29 13:29:34","FALSE","0","0","1","swiggy","delhi",FALSE
"586","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:23:42","TRUE","182","0","0","swiggy","delhi",TRUE
"587","RT aarruunng: Swiggy has lost quality ... Serving dog food in the name of human edibles ..
 Will file a complaint soon ... Shame on you gu","2019-05-29 13:17:29","TRUE","1","0","-3","swiggy","delhi",FALSE
"588","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 13:08:47","TRUE","182","0","0","swiggy","delhi",TRUE
"589","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 12:53:40","TRUE","182","0","0","swiggy","delhi",TRUE
"590","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 12:40:04","TRUE","182","0","0","swiggy","delhi",TRUE
"591","Would be so cool to see the battle for food subscription this year!

Who do you place your bet on? Swiggy or ","2019-05-29 12:40:04","FALSE","0","1","1","swiggy","delhi",FALSE
"592","Relish the Lip Smacking Flavors of Kebabs &amp; Curries Company during lunch time at your office !

Visit - ","2019-05-29 12:39:14","FALSE","0","0","1","swiggy","delhi",FALSE
"593","Relish the Supremely Cooked Tandoori Chicken This Weekend with your friends at Kebabs &amp; Curries Company-KCCO.

Visi ","2019-05-29 12:38:57","FALSE","0","0","2","swiggy","delhi",FALSE
"594","Drool Over the Delicious Food of Kebabs &amp; Curries Company-KCCO. Come and experience the finest delicacies today.

V ","2019-05-29 12:38:35","FALSE","0","0","2","swiggy","delhi",FALSE
"595","RT BiIndia: .Shuttl_Ind's foodtech debut and why it doesn't want to be a Zomato or Swiggy

","2019-05-29 12:38:25","TRUE","2","0","0","swiggy","delhi",FALSE
"596","SwiggyCares how to delete my Swiggy account?","2019-05-29 12:35:49","FALSE","0","0","0","swiggy","delhi",FALSE
"597","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 12:32:27","TRUE","182","0","0","swiggy","delhi",TRUE
"598","swiggy_in SwiggyCares 
Not sure if it is a UI bug or you are trying to fool people. Where do you get veg mushroom ","2019-05-29 12:28:42","FALSE","0","1","-2","swiggy","delhi",FALSE
"599","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 12:24:08","TRUE","182","0","0","swiggy","delhi",TRUE
"600","SwiggyCares swiggy_in thanks for delivering the most tasty ice-cream in my door step that too without melting awa ","2019-05-29 12:22:45","FALSE","0","0","0","swiggy","delhi",FALSE
"601","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-29 12:20:38","TRUE","1442","0","0","swiggy","delhi",TRUE
"602","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 12:09:20","TRUE","182","0","0","swiggy","delhi",TRUE
"603","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 12:00:02","TRUE","182","0","0","swiggy","delhi",TRUE
"604","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 11:51:55","TRUE","182","0","0","swiggy","delhi",TRUE
"605","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 11:47:30","TRUE","182","0","0","swiggy","delhi",TRUE
"606","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-29 11:46:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"607","Saddened to see the alarming rise in plastic consumption when we order food through swiggy_in Zomato UberEats . ","2019-05-29 11:42:10","FALSE","0","5","-1","swiggy","delhi",FALSE
"608","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 11:40:08","TRUE","182","0","0","swiggy","delhi",TRUE
"609","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 11:37:05","TRUE","182","0","0","swiggy","delhi",TRUE
"610","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-05-29 11:31:59","TRUE","182","0","0","swiggy","delhi",TRUE
